DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON
211607689,16,Foothill,1667,9100 LA TUNA CANYON RD,,34.2429,-118.3417
211604244,16,Foothill,1658,7000 SUNNYCREST TRL,,34.2516,-118.2816
210316754,3,Southwest,321,3500 S LA CIENEGA BL,,34.0237,-118.3722
210414125,4,Hollenbeck,497,3400 EMERY ST,,0,0
210911566,9,Van Nuys,935,14100 FRIAR ST,,34.1857,-118.4443
212117615,21,Topanga,2141,6100 LOCKHURST DR,,34.1908,-118.6491
211907760,19,Mission,1905,13800 ORO GRANDE ST,,34.3172,-118.4341
210605709,6,Hollywood,629,5500 TUXEDO TR,,34.1118,-118.3145
211015920,10,West Valley,1033,6400 RHEA AV,,34.1875,-118.5413
211221873,12,77th Street,1207,900 W 50TH PL,,33.997,-118.2886
210117064,1,Central,154,500 S LOS ANGELES ST,,34.046,-118.2493
211013382,10,West Valley,1033,6400 RHEA AV,,34.1875,-118.5413
211422868,14,Pacific,1463,13100 FOUNTAIN PARK DR,,33.9749,-118.4283
212108405,21,Topanga,2106,8800 ETON AV,,34.2286,-118.5951
211708919,17,Devonshire,1799,8300 GLORIA AV,,0,0
212109463,21,Topanga,2155,22200 VICTORY BL,,34.1865,-118.611
211709625,17,Devonshire,1755,18000 DEVONSHIRE ST,,34.2573,-118.5244
211015031,10,West Valley,1097,17000 COTTER PL,,34.1431,-118.5034
212007774,20,Olympic,2034,700 IROLO ST,,34.0581,-118.3009
212112894,21,Topanga,2157,6700 ETON AV,,34.1926,-118.5955
212010100,20,Olympic,2076,1300 FEDORA ST,,34.0467,-118.2976
212011526,20,Olympic,2027,500 S CATALINA ST,,34.0641,-118.2954
212107031,21,Topanga,2128,20200 STAGG ST,,34.2107,-118.5744
212111922,21,Topanga,2155,6100 FLEURY LN,,34.182,-118.6136
211909016,19,Mission,1964,9200 CEDROS AV,,34.2372,-118.4535
210505014,5,Harbor,566,300 W 9TH ST,,33.736,-118.284
210317997,3,Southwest,357,EXPOSITION BL,VERMONT AV,34.0184,-118.2915
212113064,21,Topanga,2197,20100 CHAPTER DR,,34.1474,-118.5755
211210646,12,77th Street,1251,3100 W 68TH ST,,33.9773,-118.3279
212116212,21,Topanga,2101,22000 VINCENNES ST,,34.2409,-118.6064
210304019,3,Southwest,326,2600 DALTON AV,,34.0322,-118.3041
212112512,21,Topanga,2147,20700 BASSETT ST,,34.196,-118.5855
211015468,10,West Valley,1037,6500 ALDEA AV,,34.189,-118.508
210216166,2,Rampart,218,1000 DOUGLAS ST,,34.0726,-118.2578
221012375,10,West Valley,1001,19400 ELKWOOD ST,,34.2128,-118.5555
211111853,11,Northeast,1176,2300 ELMGROVE ST,,34.0869,-118.2312
211715717,17,Devonshire,1755,18100 ANDREA CIR,,34.2528,-118.5273
211113880,11,Northeast,1127,300 BRANCH ST,,34.1189,-118.1861
210408320,4,Hollenbeck,423,1700 WORKMAN ST,,34.0614,-118.2141
210904823,9,Van Nuys,952,15000 BURBANK BL,,34.1721,-118.459
211710176,17,Devonshire,1787,8900 ENFIELD AV,,34.2319,-118.5245
212111562,21,Topanga,2157,20500 HAYNES ST,,34.1895,-118.5811
212010111,20,Olympic,2019,200 S WESTMORELAND AV,,34.069,-118.2879
211013779,10,West Valley,1041,6000 DONNA AV,,34.1787,-118.5475
211708125,17,Devonshire,1714,18100 SANDRINGHAM CT,,34.2809,-118.5318
210805192,8,West LA,828,700 THAYER AV,,34.0687,-118.4365
211709940,17,Devonshire,1794,8400 LINDLEY AV,,34.2251,-118.5372
221709672,17,Devonshire,1749,16300 SAN JOSE ST,,34.261,-118.4874
221416916,14,Pacific,1452,5100 VIA DOLCE,,33.97,-118.4557
221714278,17,Devonshire,1754,18500 DEVONSHIRE ST,,34.2573,-118.5361
222017250,20,Olympic,2031,700 S GRAMERCY PL,,34.0597,-118.3132
221709669,17,Devonshire,1749,16300 SAN JOSE ST,,34.261,-118.4874
220317017,3,Southwest,362,4600 RODEO LN,,34.0205,-118.3485
220311406,3,Southwest,311,5500 BLACKWELDER ST,,34.0287,-118.3641
220909807,9,Van Nuys,909,14000 SHERMAN WY,,34.205,-118.4339
221011062,10,West Valley,1078,5100 RUBIO AV,,34.1633,-118.4945
221107061,11,Northeast,1133,3400 HOLLYDALE DR,,34.1134,-118.2609
221907081,19,Mission,1987,GRAMMAR PL,HAZELTINE,34.2283,-118.4416
221105355,11,Northeast,1135,3300 GASSEN PL,,34.1056,-118.2303
221006669,10,West Valley,1067,5400 WHITE OAK AV,,34.1693,-118.5184
222006597,20,Olympic,2069,1100 S VERMONT AV,,34.0509,-118.2916
221009401,10,West Valley,1004,8000 ETIWANDA AV,,34.2157,-118.5317
220812821,8,West LA,892,2400 PURDUE AV,,34.034,-118.4404
221012423,10,West Valley,1004,8000 ETIWANDA AV,,34.2157,-118.5317
221013085,10,West Valley,1065,5400 YARMOUTH AV,,34.1686,-118.5203
221318119,13,Newton,1393,6400 S MAIN ST,,33.9786,-118.2761
221715015,17,Devonshire,1782,19800 ACRE ST,,34.2306,-118.5645
221711129,17,Devonshire,1754,10200 ETIWANDA AV,,34.2555,-118.5323
222107234,21,Topanga,2155,6000 WEEPING BANYAN LN,,34.1796,-118.6126
221009936,10,West Valley,1027,17600 ENADIA WY,,34.2002,-118.5164
221012385,10,West Valley,1097,4300 BERGAMO DR,,34.1495,-118.4879
221014118,10,West Valley,1039,6600 WOODLEY AV,,34.1903,-118.4836
221015891,10,West Valley,1037,17000 HAYNES ST,,34.1894,-118.5074
220913761,9,Van Nuys,943,14300 BURBANK BL,,34.1721,-118.4443
220914226,9,Van Nuys,929,13500 VICTORY BL,,34.1887,-118.4247
220307186,3,Southwest,325,1400 W 27TH ST,,34.0305,-118.2915
220917835,9,Van Nuys,946,13700 OXNARD ST,,34.1794,-118.4312
220615883,6,Hollywood,669,LEXINGTON,KINGSLEY,34.0933,-118.3025
221818681,18,Southeast,1891,800 W 165TH PL,,33.8808,-118.2891
220315596,3,Southwest,312,2600 S COCHRAN AV,,34.0325,-118.3586
221517359,15,N Hollywood,1589,3600 BARHAM BL,,34.1362,-118.342
221012111,10,West Valley,1021,19400 VANOWEN ST,,34.1938,-118.5563
221011438,10,West Valley,1078,5100 RUBIO AV,,34.1633,-118.4945
221715427,17,Devonshire,1754,10200 ETIWANDA AV,,34.2555,-118.5323
221010345,10,West Valley,1097,3300 ALGINET DR,,34.1308,-118.495
221107055,11,Northeast,1124,3500 MARGUERITE ST,,34.1177,-118.2374
221716979,17,Devonshire,1764,9300 TAMPA AV,,34.244,-118.5583
222005886,20,Olympic,2055,1200 S KENMORE AV,,34.0491,-118.2968
222111057,21,Topanga,2148,20300 HART ST,,34.1974,-118.5753
222111770,21,Topanga,2149,7100 OAKDALE AV,,34.1994,-118.5666
222007721,20,Olympic,2055,1200 S KENMORE AV,,34.0491,-118.2968
221710246,17,Devonshire,1714,11800 LAUGHTON WY,,34.2878,-118.5329
220912427,9,Van Nuys,915,14400 VOSE ST,,34.1985,-118.4472
221517358,15,N Hollywood,1526,11600 KITTRIDGE ST,,34.1903,-118.3845
220910337,9,Van Nuys,906,7300 LENNOX AV,,34.203,-118.4458
220910849,9,Van Nuys,935,SYLMAR AV,SYLVAN ST,34.1847,-118.4465
221117557,11,Northeast,1149,FIGUEROA ST,AVENUE 58,34.1074,-118.1978
221709670,17,Devonshire,1749,16300 SAN JOSE ST,,34.261,-118.4874
220713435,7,Wilshire,742,6100 WILSHIRE BL,,34.063,-118.3614
222007659,20,Olympic,2073,2900 W 14TH ST,,34.0463,-118.3067
220913963,9,Van Nuys,909,13900 VALERIO ST,,34.2048,-118.4356
221805775,18,Southeast,1862,200 W IMPERIAL HY,,33.931,-118.2761
221715476,17,Devonshire,1728,10800 CHIMINEAS AV,,34.2655,-118.5297
220126591,1,Central,158,900 E 6TH ST,,34.0398,-118.2413
221709582,17,Devonshire,1798,15900 OSBORNE ST,,34.2338,-118.4791
221705583,17,Devonshire,1766,19200 LASSEN ST,,34.2498,-118.5511
221704940,17,Devonshire,1727,10800 BISMARCK AV,,34.2667,-118.5525
221709634,17,Devonshire,1793,19000 PARTHENIA ST,,34.2282,-118.547
222111979,21,Topanga,2158,6300 DE SOTO AV,,34.1844,-118.5888
221716545,17,Devonshire,1753,10000 MASON AV,,34.252,-118.5798
220807328,8,West LA,842,11700 WILSHIRE BL,,34.0495,-118.4609
221916328,19,Mission,1998,8000 TILDEN AV,,34.2168,-118.4472
222018125,20,Olympic,2017,200 S NEW HAMPSHIRE AV,,34.0707,-118.2929
220616746,6,Hollywood,632,8300 YUCCA TR,,34.1039,-118.3731
221225626,12,77th Street,1249,7000 S HOOVER ST,,33.9761,-118.2871
221305409,13,Newton,1371,300 W 52ND ST,,33.9958,-118.2783
220106785,1,Central,142,400 S HILL ST,,34.0519,-118.2531
221711075,17,Devonshire,1749,10300 COLLETT AV,,34.2584,-118.4837
221708866,17,Devonshire,1787,8900 ENFIELD AV,,34.2319,-118.5245
221713350,17,Devonshire,1708,13100 BALBOA BL,,34.2954,-118.4886
221504178,15,N Hollywood,1525,6300 SIMPSON AV,,34.1849,-118.3889
221709490,17,Devonshire,1728,11000 RESEDA BL,,34.2704,-118.5361
221313469,13,Newton,1367,5000 COMPTON AV,,33.9975,-118.2478
221715473,17,Devonshire,1754,10200 ETIWANDA AV,,34.2555,-118.5323
221707006,17,Devonshire,1745,17500 MINNEHAHA ST,,34.2603,-118.5176
222010942,20,Olympic,2027,600 S KENMORE AV,,34.0636,-118.2966
222114419,21,Topanga,2138,20300 SATICOY ST,,34.2084,-118.5754
220612944,6,Hollywood,628,1900 CHEREMOYA AV,,34.1052,-118.3205
220812107,8,West LA,853,1500 PURDUE AV,,34.0472,-118.4519
220312010,3,Southwest,361,5000 COLISEUM ST,,34.0183,-118.3536
221916040,19,Mission,1925,12400 RALSTON AV,,34.2956,-118.4505
221711977,17,Devonshire,1722,10400 CANOGA AV,,34.2594,-118.5973
221715794,17,Devonshire,1718,15700 INDEX ST,,34.2755,-118.4741
221005078,10,West Valley,1067,5400 WHITE OAK AV,,34.1693,-118.5184
221005276,10,West Valley,1041,6000 TOPEKA DR,,34.1787,-118.5461
221517378,15,N Hollywood,1512,7100 COLDWATER CANYON AV,,34.1995,-118.4138
220316486,3,Southwest,399,4100 S FIGUEROA ST,,34.0094,-118.2827
221709778,17,Devonshire,1729,11400 OSTROM AV,,34.2784,-118.5071
220907860,9,Van Nuys,952,14700 MAGNOLIA BL,,34.1684,-118.4586
221816462,18,Southeast,1834,10900 S CENTRAL AV,,33.9398,-118.2611
220118597,1,Central,159,600 S SANTA FE AV,,34.0383,-118.2305
222112894,21,Topanga,2115,21800 LANARK ST,,34.2176,-118.6031
221013784,10,West Valley,1023,6600 WILBUR AV,,34.1902,-118.5447
221908213,19,Mission,1995,14500 BLYTHE ST,,34.2152,-118.4488
221007000,10,West Valley,1021,6900 TUNNEY AV,,34.1961,-118.5563
221700718,17,Devonshire,1782,19800 ACRE ST,,34.2306,-118.5645
220205059,2,Rampart,261,700 S CORONADO ST,,34.0589,-118.2821
220304600,3,Southwest,337,3300 KENWOOD AV,,34.0256,-118.2991
221309932,13,Newton,1322,TRINITY ST,23RD ST,34.025,-118.2618
222118234,21,Topanga,2156,6300 TOPANGA CANYON BL,,34.185,-118.6059
220218654,2,Rampart,205,700 N DILLON ST,,34.08,-118.2781
220306150,3,Southwest,326,2700 S HOBART BL,,34.0309,-118.3078
220717892,7,Wilshire,782,6000 CADILLAC AV,,34.0374,-118.3742
221018218,10,West Valley,1017,7200 WHITE OAK AV,,34.2012,-118.5186
220209463,2,Rampart,205,3200 W SUNSET BL,,34.0854,-118.2748
221712543,17,Devonshire,1715,12300 JEREMY PL,,34.2947,-118.5191
221009167,10,West Valley,1003,18700 STRATHERN ST,,34.2156,-118.5405
221011075,10,West Valley,1047,5800 LASAINE AV,,34.1762,-118.5104
220218347,2,Rampart,247,400 S BURLINGTON AV,,34.0605,-118.2695
221711076,17,Devonshire,1794,8300 LINDLEY AV,,34.2251,-118.5372
220311279,3,Southwest,305,2500 LUCERNE AV,,34.0334,-118.3439
222112998,21,Topanga,2157,6700 DE SOTO AV,,34.1923,-118.5884
221208987,12,77th Street,1263,2100 W 85TH ST,,33.9609,-118.3156
221708118,17,Devonshire,1749,16000 BLACKHAWK ST,,34.2583,-118.4805
221715727,17,Devonshire,1754,10200 ETIWANDA AV,,34.2555,-118.5323
221712671,17,Devonshire,1768,17000 LABRADOR ST,,34.2491,-118.5024
221807746,18,Southeast,1841,800 W 104TH PL,,33.9415,-118.2894
221316507,13,Newton,1323,700 E 22ND ST,,34.0249,-118.2592
220909035,9,Van Nuys,904,14900 SHERMAN WY,,34.2013,-118.4659
221707295,17,Devonshire,1798,8900 WOODLEY AV,,34.232,-118.4851
221010622,10,West Valley,1017,VALERIO,LASAINE,34.2054,-118.5109
220209587,2,Rampart,202,MADISON,WILLOWBROOK,34.0888,-118.2881
221004834,10,West Valley,1097,17000 COTTER PL,,34.1431,-118.5034
221018156,10,West Valley,1025,17900 SHERMAN WY,,34.2009,-118.5229
221710546,17,Devonshire,1791,20500 CHASE ST,,34.2246,-118.5798
220506024,5,Harbor,555,400 W SUMMERLAND AV,,33.7509,-118.288
221008229,10,West Valley,1033,6400 RHEA AV,,34.1875,-118.5413
220105518,1,Central,111,500 W CESAR E CHAVEZ AV,,34.0592,-118.2414
221709671,17,Devonshire,1749,16300 SAN JOSE ST,,34.261,-118.4874
220318533,3,Southwest,362,4800 W MARTIN LUTHER KING JR BL,,34.017,-118.3477
221008475,10,West Valley,1097,4300 BERGAMO DR,,34.1495,-118.4879
221714476,17,Devonshire,1781,8700 INDEPENDENCE AV,,34.2282,-118.5907
222105353,21,Topanga,2125,7900 TOPANGA CANYON BL,,34.2142,-118.606
221322855,13,Newton,1383,5800 BRENTWOOD ST,,33.9869,-118.2772
221005789,10,West Valley,1047,5800 LASAINE AV,,34.1762,-118.5104
221710849,17,Devonshire,1775,17400 DEARBORN ST,,34.2372,-118.5134
221712603,17,Devonshire,1752,9900 LURLINE AV,,34.2536,-118.5913
221708364,17,Devonshire,1767,9700 RESEDA BL,,34.2464,-118.5361
221712136,17,Devonshire,1761,9200 OWENSMOUTH AV,,34.2375,-118.602
220411367,4,Hollenbeck,417,4200 N HUNTINGTON DR,,34.0794,-118.1934
221008921,10,West Valley,1012,7400 AMIGO AV,,34.2048,-118.5383
220612869,6,Hollywood,628,6100 FRANKLIN AV,,34.1084,-118.3213
220205125,2,Rampart,269,700 S BIXEL ST,,34.0509,-118.2642
221710846,17,Devonshire,1794,18400 ROSCOE BL,,34.2251,-118.5372
222015061,20,Olympic,2069,1200 ELDEN AV,,34.0491,-118.2877
221007622,10,West Valley,1037,VICTORY BL,LOUISE ST,34.1866,-118.5098
221319245,13,Newton,1371,300 W 52ND PL,,33.995,-118.2783
222008290,20,Olympic,2025,300 S MARIPOSA AV,,34.069,-118.2991
221005077,10,West Valley,1067,5400 WHITE OAK AV,,34.1693,-118.5184
220306883,3,Southwest,328,2800 S FIGUEROA ST,,34.0268,-118.2808
220914511,9,Van Nuys,929,13500 VICTORY BL,,34.1887,-118.4247
220909498,9,Van Nuys,923,14800 GILMORE ST,,34.1876,-118.4553
222110697,21,Topanga,2105,21400 CHASE ST,,34.2245,-118.5975
221700604,17,Devonshire,1782,19800 ACRE ST,,34.2306,-118.5645
221706646,17,Devonshire,1745,17100 MINNEHAHA ST,,34.2602,-118.5051
222110395,21,Topanga,2143,22800 VANOWEN ST,,34.1937,-118.6234
221711259,17,Devonshire,1795,17100 ROSCOE BL,,34.2214,-118.5055
220707786,7,Wilshire,775,4800 MASCOT ST,,34.0408,-118.3435
220510235,5,Harbor,562,1200 W 7TH ST,,33.7326,-118.305
221009623,10,West Valley,1027,17600 ENADIA WY,,34.2002,-118.5164
220205866,2,Rampart,266,800 S UNION AV,,34.0531,-118.2738
221010790,10,West Valley,1018,15700 VALERIO ST,,34.2048,-118.4749
221713424,17,Devonshire,1745,17100 CHATSWORTH ST,,34.2648,-118.5055
220314924,3,Southwest,363,3800 WEST BL,,34.0174,-118.3416
221807732,18,Southeast,1841,800 W 104TH PL,,33.9415,-118.2894
221712203,17,Devonshire,1762,21000 PLUMMER ST,,34.2465,-118.5841
220205865,2,Rampart,266,800 S UNION AV,,34.0531,-118.2738
221006746,10,West Valley,1008,7900 WOODLEY AV,,34.2139,-118.4837
221713426,17,Devonshire,1757,10000 HAYVENHURST AV,,34.2521,-118.4936
221323134,13,Newton,1372,100 E 54TH ST,,33.9933,-118.274
221009673,10,West Valley,1003,18500 ROSCOE BL,,34.2208,-118.5361
222015949,20,Olympic,2046,900 S KENMORE AV,,34.0559,-118.2965
221011174,10,West Valley,1047,5800 LASAINE AV,,34.1762,-118.5104
220312519,3,Southwest,312,2800 S ORANGE DR,,34.0293,-118.3545
220219765,2,Rampart,238,1300 W COURT ST,,34.0641,-118.2568
221011199,10,West Valley,1041,6000 TOPEKA DR,,34.1787,-118.5461
221708012,17,Devonshire,1755,10200 ETIWANDA AV,,34.2514,-118.5317
220220199,2,Rampart,233,200 S LA FAYETTE PARK PL,,34.0693,-118.2792
221710572,17,Devonshire,1723,21100 CHATSWORTH ST,,34.2645,-118.5929
222008207,20,Olympic,2025,300 S MARIPOSA AV,,34.069,-118.2991
222113267,21,Topanga,2128,20400 HEMMINGWAY ST,,34.2139,-118.5768
220411998,4,Hollenbeck,464,100 S BREED ST,,34.0443,-118.211
221012117,10,West Valley,1021,19400 VANOWEN ST,,34.1938,-118.5563
221009697,10,West Valley,1027,17600 ENADIA WY,,34.2002,-118.5164
221214896,12,77th Street,1268,200 E 84TH PL,,33.9619,-118.2717
220915961,9,Van Nuys,914,14600 GAULT ST,,34.1994,-118.451
221713428,17,Devonshire,1745,17100 CHATSWORTH ST,,34.2648,-118.5055
221013970,10,West Valley,1018,DENSMORE AV,COVELLO ST,34.2075,-118.4771
220307689,3,Southwest,375,1900 BROWNING BL,,34.0119,-118.3133
221005766,10,West Valley,1003,8100 RESEDA BL,,34.2148,-118.5404
220314936,3,Southwest,397,4200 HALLDALE AV,,34.0071,-118.3023
221010657,10,West Valley,1097,4300 BERGAMO DR,,34.1495,-118.4879
221006917,10,West Valley,1097,3800 KIM LN,,34.1404,-118.5003
221008316,10,West Valley,1034,6100 RESEDA BL,,34.1807,-118.536
221710547,17,Devonshire,1791,20500 CHASE ST,,34.2246,-118.5798
221708694,17,Devonshire,1781,8700 DE SOTO AV,,34.2286,-118.5885
220916701,9,Van Nuys,901,7500 N SEPULVEDA BL,,34.2085,-118.4698
220409092,4,Hollenbeck,457,600 N FICKETT ST,,34.0486,-118.2041
220218060,2,Rampart,241,400 S LA FAYETTE PARK PL,,34.0657,-118.2815
221222527,12,77th Street,1255,1100 W 76TH ST,,33.971,-118.294
220210763,2,Rampart,251,2600 WILSHIRE BL,,34.0605,-118.2814
221319556,13,Newton,1373,700 E 52ND ST,,33.9958,-118.263
221012760,10,West Valley,1024,18500 SHERMAN WY,,34.2011,-118.536
222116704,21,Topanga,2118,20200 CANTARA ST,,34.2192,-118.5739
220407770,4,Hollenbeck,478,700 S FRESNO ST,,34.0306,-118.204
221010664,10,West Valley,1078,5100 RUBIO AV,,34.1633,-118.4945
221807745,18,Southeast,1841,800 W 104TH PL,,33.9415,-118.2894
220411931,4,Hollenbeck,417,4200 HUNTINGTON DR,,34.0791,-118.1932
220210779,2,Rampart,202,4200 NORMAL AV,,34.0888,-118.2881
221907392,19,Mission,1915,12800 WOODCOCK AV,,34.3029,-118.4517
221800685,18,Southeast,1842,11200 S BROADWAY,,33.933,-118.2783
221301102,13,Newton,1383,5800 WALL ST,,33.9831,-118.2718
221705133,17,Devonshire,1712,11200 KEY WEST AV,,34.2747,-118.5527
220219430,2,Rampart,275,1000 S WESTLAKE AV,,34.0512,-118.2787
221915529,19,Mission,1918,13600 FOOTHILL BL,,34.3069,-118.4297
222005885,20,Olympic,2055,1200 S KENMORE AV,,34.0491,-118.2968
221007216,10,West Valley,1063,5300 VANALDEN AV,,34.167,-118.5501
222013786,20,Olympic,2005,500 N NORMANDIE AV,,34.0799,-118.3025
220308629,3,Southwest,362,4600 COLISEUM ST,,34.0169,-118.3472
222013623,20,Olympic,2035,700 S MARIPOSA AV,,34.0598,-118.2987
220312011,3,Southwest,361,5000 COLISEUM ST,,34.0183,-118.3536
222018745,20,Olympic,2023,300 S NORMANDIE AV,,34.0672,-118.3047
221509062,15,N Hollywood,1505,11600 CANTLAY ST,,34.2025,-118.3849
221013954,10,West Valley,1033,18600 TOPHAM ST,,34.1807,-118.5382
221223477,12,77th Street,1245,6200 S NORMANDIE AV,,33.9832,-118.3003
221614659,16,Foothill,1622,13500 JUDD ST,,34.2661,-118.4274
221006216,10,West Valley,1018,16000 SHERMAN WY,,34.2012,-118.482
221310554,13,Newton,1352,45TH ST,MAIN ST,34.0029,-118.274
220513448,5,Harbor,501,18600 S VERMONT AV,,33.862,-118.2905
221813232,18,Southeast,1881,16400 S ORCHARD AV,,33.8829,-118.2881
221709600,17,Devonshire,1758,16100 LASSEN ST,,34.2537,-118.4863
220218272,2,Rampart,256,600 S BONNIE BRAE ST,,34.0585,-118.2725
220220198,2,Rampart,233,200 S LA FAYETTE PARK PL,,34.0693,-118.2792
231406389,14,Pacific,1437,3700 DUFRESNE CT,,34.0145,-118.4178
230317576,3,Southwest,355,3600 ARLINGTON AV,,34.0229,-118.3176
231308127,13,Newton,1324,1400 E 22ND ST,,34.0202,-118.2505
231517699,15,N Hollywood,1533,12000 TIARA ST,,34.1784,-118.3954
230210884,2,Rampart,235,100 S CARONDELET ST,,34.0683,-118.2748
232008902,20,Olympic,2039,2800 LEEWARD AV,,34.0587,-118.2842
231614714,16,Foothill,1633,12200 OSBORNE ST,,34.2717,-118.4012
231110179,11,Northeast,1124,3300 SAN FERNANDO RD,,34.118,-118.2489
230612815,6,Hollywood,657,5400 SIERRA VISTA AV,,34.0895,-118.3092
230412960,4,Hollenbeck,418,4200 PORTOLA AV,,34.0946,-118.1715
231104510,11,Northeast,1149,100 S AVENUE 52,,34.1063,-118.1995
231812684,18,Southeast,1802,100 E 87TH PL,,33.9581,-118.2739
230211201,2,Rampart,299,1300 TOBERMAN ST,,34.0442,-118.2759
231609767,16,Foothill,1676,8500 SUNLAND BL,,34.2249,-118.3657
230911688,9,Van Nuys,909,13600 WYANDOTTE ST,,34.2031,-118.4291
231912026,19,Mission,1951,15400 CHATSWORTH ST,,34.2646,-118.4674
230314299,3,Southwest,317,1600 W 25TH ST,,34.0337,-118.2975
230115540,1,Central,152,700 W 7TH ST,,34.0491,-118.2558
231519480,15,N Hollywood,1512,12700 BARBARA ANN ST,,34.2002,-118.4116
231613409,16,Foothill,1641,13300 GLAMIS ST,,34.2525,-118.4226
231111870,11,Northeast,1178,3300 ROSEVIEW AV,,34.0947,-118.2271
231708376,17,Devonshire,1753,10000 MASON AV,,34.252,-118.5798
231917423,19,Mission,1954,10100 N SEPULVEDA BL,,34.2536,-118.4674
231516326,15,N Hollywood,1505,7200 LANKERSHIM BL,,34.2012,-118.3878
231305410,13,Newton,1362,400 E 48TH ST,,33.9997,-118.2696
232108187,21,Topanga,2196,21200 MULHOLLAND DR,,34.1509,-118.5911
231111369,11,Northeast,1126,1700 N AVE 54,,34.1244,-118.1985
231614143,16,Foothill,1684,11700 SATICOY ST,,34.2166,-118.3919
230307117,3,Southwest,326,2700 S LA SALLE AV,,34.0309,-118.3054
231808171,18,Southeast,1842,11100 S MAIN ST,,33.9348,-118.2739
231008146,10,West Valley,1001,19600 SATICOY ST,,34.2143,-118.5534
231711564,17,Devonshire,1722,21600 DEVONSHIRE ST,,34.2607,-118.6025
231709199,17,Devonshire,1752,21300 DEVONSHIRE ST,,34.2572,-118.5951
231612692,16,Foothill,1663,12100 SHELDON ST,,34.2374,-118.3964
230516151,5,Harbor,507,22300 HALLDALE AV,,33.8245,-118.3016
231016696,10,West Valley,1023,6600 TAMPA AV,,34.1904,-118.5534
231519454,15,N Hollywood,1526,6200 LANKERSHIM BL,,34.183,-118.3856
231613910,16,Foothill,1617,8900 HILLROSE ST,,34.2634,-118.3263
231815012,18,Southeast,1827,1800 E 97TH ST,,33.9482,-118.2408
230516414,5,Harbor,528,900 E L ST,,33.7873,-118.2517
230912960,9,Van Nuys,966,13500 HESBY ST,,34.1622,-118.4269
231611824,16,Foothill,1656,10300 SCOVILLE AV,,34.2561,-118.314
230607956,6,Hollywood,669,5400 LEXINGTON AV,,34.093,-118.3068
230317663,3,Southwest,338,MCCLINTOCK AV,30TH ST,34.0274,-118.2851
232113471,21,Topanga,2187,5000 MARMOL DR,,34.1611,-118.5907
231712724,17,Devonshire,1781,21000 PARTHENIA ST,,34.2332,-118.5829
231615304,16,Foothill,1642,10300 CAYUGA AV,,34.2579,-118.4211
231312131,13,Newton,1333,400 E 32ND ST,,34.0188,-118.2684
231516993,15,N Hollywood,1599,3400 CAHUENGA BL,,34.1316,-118.352
231319325,13,Newton,1377,5400 DUARTE ST,,33.9938,-118.2424
230407478,4,Hollenbeck,466,2400 E 1ST ST,,34.0436,-118.2051
231713630,17,Devonshire,1797,16400 PARTHENIA ST,,34.2284,-118.4895
231519203,15,N Hollywood,1566,10800 LANDALE ST,,34.1513,-118.3664
230119409,1,Central,157,500 S SAN PEDRO ST,,34.0442,-118.2439
230904768,9,Van Nuys,991,3800 SHERVIEW DR,,34.1384,-118.4642
231708379,17,Devonshire,1791,STRATHERN ST,CANOGA AV,34.2244,-118.5804
231007534,10,West Valley,1063,18600 BURBANK BL,,34.1724,-118.5388
231612706,16,Foothill,1641,13600 GAGER ST,,34.2542,-118.4294
231607595,16,Foothill,1675,8400 NORRIS AV,,34.2239,-118.3666
230816092,8,West LA,803,2900 MANDEVILLE CANYON RD,,34.0949,-118.5111
231609912,16,Foothill,1685,11400 SATICOY ST,,34.2173,-118.3835
231517946,15,N Hollywood,1519,6500 DENNY AV,,34.1885,-118.3649
231516480,15,N Hollywood,1505,11400 SATICOY ST,,34.2085,-118.379
230612169,6,Hollywood,648,5600 HAROLD WY,,34.0993,-118.3115
232013512,20,Olympic,2058,900 ELDEN AV,,34.055,-118.2878
231905066,19,Mission,1916,14400 POLK ST,,34.3103,-118.4467
231317152,13,Newton,1321,200 W 25TH ST,,34.0268,-118.2702
231904954,19,Mission,1921,15800 LARKSPUR ST,,34.3037,-118.477
232104626,21,Topanga,2138,20300 COHASSET ST,,34.2071,-118.5754
231916995,19,Mission,1935,11100 N SEPULVEDA BL,,34.2721,-118.4674
231107216,11,Northeast,1129,100 BRIDEWELL ST,,34.1131,-118.1776
230317521,3,Southwest,377,3800 S NORMANDIE AV,,34.0173,-118.3002
232115820,21,Topanga,2128,20200 ELKWOOD ST,,34.2123,-118.5736
230214532,2,Rampart,269,700 S BIXEL ST,,34.0509,-118.2642
232107479,21,Topanga,2136,7500 ETON AV,,34.2065,-118.5955
231615079,16,Foothill,1685,7800 GOLL AV,,34.2121,-118.3818
230512325,5,Harbor,585,600 W 20TH ST,,33.7261,-118.2902
231713455,17,Devonshire,1728,18200 LOS ALIMOS ST,,34.2655,-118.5297
232012920,20,Olympic,2014,200 S KINGSLEY DR,,34.0712,-118.3029
231612752,16,Foothill,1641,13600 GAGER ST,,34.2542,-118.4294
231104509,11,Northeast,1107,900 CRESTWOOD TR,,34.1306,-118.1908
231008047,10,West Valley,1043,18600 HATTERAS ST,,34.1774,-118.5387
231909183,19,Mission,1998,7900 CLEARFIELD AV,,34.2142,-118.4362
231005304,10,West Valley,1015,7400 YARMOUTH AV,,34.2048,-118.5197
