DR_NO,Date Rptd,DATE OCC,TIME OCC
202116691,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,1315
200215834,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,30
200508360,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1305
200116864,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,900
200211894,06/28/2020 12:00:00 AM,06/27/2020 12:00:00 AM,2000
202011802,07/06/2020 12:00:00 AM,07/06/2020 12:00:00 AM,1000
200117476,09/05/2020 12:00:00 AM,09/03/2020 12:00:00 AM,200
201008244,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,800
200310075,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1800
200411568,08/08/2020 12:00:00 AM,08/08/2020 12:00:00 AM,1040
201320958,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,830
201409185,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1100
200812749,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,2100
200808037,04/05/2020 12:00:00 AM,04/04/2020 12:00:00 AM,2350
200713280,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1300
201704524,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1230
201219230,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1715
201007168,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1630
201821712,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,1800
202014578,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,300
201315458,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1510
201219439,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1800
200408243,04/27/2020 12:00:00 AM,04/24/2020 12:00:00 AM,2300
201221531,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1830
201223692,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,130
201712538,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,100
202016928,11/09/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1640
200118237,09/20/2020 12:00:00 AM,09/19/2020 12:00:00 AM,2125
200318399,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,200
201815017,08/03/2020 12:00:00 AM,08/03/2020 12:00:00 AM,1715
200814666,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,2100
201614760,11/15/2020 12:00:00 AM,11/14/2020 12:00:00 AM,500
201816950,09/09/2020 12:00:00 AM,09/09/2020 12:00:00 AM,1330
201604479,01/04/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1115
202111754,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,130
201813336,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1930
200312347,06/06/2020 12:00:00 AM,06/06/2020 12:00:00 AM,120
201810829,05/08/2020 12:00:00 AM,05/08/2020 12:00:00 AM,1830
200320646,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,1800
200113514,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,430
200617942,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,210
201822867,12/23/2020 12:00:00 AM,12/23/2020 12:00:00 AM,2200
201313291,07/03/2020 12:00:00 AM,07/02/2020 12:00:00 AM,1900
200715194,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1625
201211611,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1700
201400608,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1650
201716722,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,1230
201821432,12/01/2020 12:00:00 AM,11/11/2020 12:00:00 AM,1200
201412516,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1000
201316297,08/31/2020 12:00:00 AM,08/31/2020 12:00:00 AM,2310
201308414,03/19/2020 12:00:00 AM,03/19/2020 12:00:00 AM,500
200316850,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1930
201200845,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,530
201213844,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,525
200605127,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1450
201809647,04/15/2020 12:00:00 AM,04/15/2020 12:00:00 AM,235
200320473,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,1440
200215829,10/05/2020 12:00:00 AM,10/05/2020 12:00:00 AM,1945
201400762,06/20/2020 12:00:00 AM,06/19/2020 12:00:00 AM,2315
200217410,11/14/2020 12:00:00 AM,11/14/2020 12:00:00 AM,1700
201216396,07/12/2020 12:00:00 AM,07/12/2020 12:00:00 AM,1500
201917098,11/19/2020 12:00:00 AM,10/16/2020 12:00:00 AM,1800
201225498,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1445
200304704,01/13/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1115
201706651,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1510
201917441,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1530
200409180,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,115
200618625,11/30/2020 12:00:00 AM,11/28/2020 12:00:00 AM,2200
200215218,09/19/2020 12:00:00 AM,09/19/2020 12:00:00 AM,1800
202000686,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,526
201912393,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1633
201407304,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,2245
200118420,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1830
201822366,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1215
200410798,07/15/2020 12:00:00 AM,07/15/2020 12:00:00 AM,1000
201305507,01/28/2020 12:00:00 AM,01/27/2020 12:00:00 AM,2140
200516284,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1130
201116602,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1925
200618211,11/18/2020 12:00:00 AM,11/18/2020 12:00:00 AM,1850
201411940,06/05/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1815
201809105,04/03/2020 12:00:00 AM,04/03/2020 12:00:00 AM,1800
201818575,10/09/2020 12:00:00 AM,10/09/2020 12:00:00 AM,950
201305992,02/04/2020 12:00:00 AM,02/04/2020 12:00:00 AM,2030
201804224,01/05/2020 12:00:00 AM,01/05/2020 12:00:00 AM,1545
200111591,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,530
201221186,09/22/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1100
200320942,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,2300
200616994,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,1245
201217359,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,1020
201608554,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,1730
201709980,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,900
200915091,09/24/2020 12:00:00 AM,09/24/2020 12:00:00 AM,1210
201821677,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,200
202109953,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1925
201813862,07/12/2020 12:00:00 AM,06/29/2020 12:00:00 AM,240
201224937,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1130
201213988,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,5
200410896,07/18/2020 12:00:00 AM,07/17/2020 12:00:00 AM,1
202109748,05/24/2020 12:00:00 AM,05/23/2020 12:00:00 AM,2330
200918626,12/20/2020 12:00:00 AM,12/19/2020 12:00:00 AM,630
201912335,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,2130
201209639,03/23/2020 12:00:00 AM,03/23/2020 12:00:00 AM,1300
200108986,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,115
201822213,12/16/2020 12:00:00 AM,12/11/2020 12:00:00 AM,1200
201200968,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,1500
201007605,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1200
202018184,12/09/2020 12:00:00 AM,07/26/2020 12:00:00 AM,2130
200207112,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,1540
200406655,03/08/2020 12:00:00 AM,03/08/2020 12:00:00 AM,2215
200514791,10/02/2020 12:00:00 AM,10/01/2020 12:00:00 AM,800
201610816,07/06/2020 12:00:00 AM,07/06/2020 12:00:00 AM,1840
202004781,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,130
201218802,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,2210
201315819,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1130
200104057,01/02/2020 12:00:00 AM,01/01/2020 12:00:00 AM,2045
200216618,10/25/2020 12:00:00 AM,10/25/2020 12:00:00 AM,430
201207696,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1205
202115590,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,2210
201112959,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1525
201819063,10/17/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2255
200511781,07/13/2020 12:00:00 AM,07/12/2020 12:00:00 AM,1250
200215798,10/04/2020 12:00:00 AM,10/04/2020 12:00:00 AM,2100
201205630,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,630
201224275,11/11/2020 12:00:00 AM,11/11/2020 12:00:00 AM,20
202008591,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,1
201422002,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,800
201808412,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,2230
200405939,02/20/2020 12:00:00 AM,02/19/2020 12:00:00 AM,1
201206784,02/09/2020 12:00:00 AM,02/09/2020 12:00:00 AM,1330
200212570,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2055
201611420,07/27/2020 12:00:00 AM,07/26/2020 12:00:00 AM,2130
201216662,07/17/2020 12:00:00 AM,07/17/2020 12:00:00 AM,830
201810651,05/05/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1610
200713814,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,415
201414167,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1100
201710111,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2100
200512984,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,2155
201314466,07/25/2020 12:00:00 AM,07/24/2020 12:00:00 AM,1830
200313205,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1830
201819059,10/17/2020 12:00:00 AM,10/17/2020 12:00:00 AM,1945
201806379,02/10/2020 12:00:00 AM,02/10/2020 12:00:00 AM,400
201712227,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1645
200416030,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,900
201812856,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,410
201700602,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1910
200708914,05/05/2020 12:00:00 AM,05/05/2020 12:00:00 AM,115
201409608,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,2330
200600796,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1320
200319705,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1110
201310488,05/06/2020 12:00:00 AM,05/06/2020 12:00:00 AM,1535
201013441,09/25/2020 12:00:00 AM,09/25/2020 12:00:00 AM,1955
200115284,07/24/2020 12:00:00 AM,07/24/2020 12:00:00 AM,210
201911213,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,1630
201210082,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2320
201208798,03/09/2020 12:00:00 AM,03/09/2020 12:00:00 AM,900
200113628,06/19/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1950
201213183,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,835
200310382,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,1300
200117624,09/08/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1330
201606836,03/07/2020 12:00:00 AM,03/07/2020 12:00:00 AM,1620
200120828,11/10/2020 12:00:00 AM,11/09/2020 12:00:00 AM,2100
200713227,08/27/2020 12:00:00 AM,08/26/2020 12:00:00 AM,1830
200117894,09/14/2020 12:00:00 AM,09/13/2020 12:00:00 AM,2230
201820925,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1240
201211059,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1515
200509482,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1845
200115634,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,645
201819458,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,630
201009267,05/22/2020 12:00:00 AM,05/22/2020 12:00:00 AM,1810
201316545,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,2300
201111860,07/26/2020 12:00:00 AM,07/26/2020 12:00:00 AM,30
201225082,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,140
200316107,08/21/2020 12:00:00 AM,08/21/2020 12:00:00 AM,2040
200611296,06/11/2020 12:00:00 AM,06/11/2020 12:00:00 AM,145
201114647,10/14/2020 12:00:00 AM,10/12/2020 12:00:00 AM,2010
201100638,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,130
201319720,11/09/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1910
201815664,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,2155
201816073,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,1800
200307632,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,500
200516030,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,1340
200915399,10/02/2020 12:00:00 AM,10/02/2020 12:00:00 AM,1100
200406834,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1025
200414014,10/19/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1730
201815370,08/10/2020 12:00:00 AM,08/10/2020 12:00:00 AM,2025
201810894,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,1400
200500748,08/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,2100
201415413,08/12/2020 12:00:00 AM,08/12/2020 12:00:00 AM,2145
200213699,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,2130
200709772,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1840
201614409,11/02/2020 12:00:00 AM,11/02/2020 12:00:00 AM,1835
201812758,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1000
201215374,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,2105
201219397,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,530
201218801,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,2210
201820372,10/14/2020 12:00:00 AM,10/14/2020 12:00:00 AM,2150
201804966,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,1245
201711537,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1240
201200607,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,30
200400820,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,30
200111426,05/07/2020 12:00:00 AM,05/07/2020 12:00:00 AM,1
201215081,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,1200
201300968,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,2300
200112407,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1230
201306007,02/05/2020 12:00:00 AM,02/05/2020 12:00:00 AM,300
202011744,07/04/2020 12:00:00 AM,07/04/2020 12:00:00 AM,1750
201220693,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1430
200116934,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1240
200308556,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1745
201809934,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,1300
200318985,10/16/2020 12:00:00 AM,10/16/2020 12:00:00 AM,2010
200300652,05/04/2020 12:00:00 AM,05/04/2020 12:00:00 AM,1535
201504617,01/14/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1800
202107919,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,2300
201907454,03/10/2020 12:00:00 AM,03/10/2020 12:00:00 AM,2345
202114160,09/24/2020 12:00:00 AM,09/24/2020 12:00:00 AM,1215
201612477,09/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,430
202014327,09/07/2020 12:00:00 AM,09/06/2020 12:00:00 AM,2340
201226740,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1300
202007347,03/10/2020 12:00:00 AM,03/10/2020 12:00:00 AM,2050
201407727,03/04/2020 12:00:00 AM,03/04/2020 12:00:00 AM,2115
200121539,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,710
200608977,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,1410
201213339,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,155
200617686,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1115
201822606,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,2100
202010812,06/12/2020 12:00:00 AM,06/12/2020 12:00:00 AM,1330
202008789,04/20/2020 12:00:00 AM,04/20/2020 12:00:00 AM,1403
200209258,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,815
201504055,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,1700
201815652,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1810
201813094,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,2100
201216187,07/09/2020 12:00:00 AM,07/09/2020 12:00:00 AM,605
200915293,09/29/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1945
200306538,02/12/2020 12:00:00 AM,02/12/2020 12:00:00 AM,1200
201413996,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,300
201420814,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,530
200713560,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,1142
202017179,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,2000
201200735,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1745
201218759,05/06/2020 12:00:00 AM,05/06/2020 12:00:00 AM,1425
200317922,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,800
201606717,03/04/2020 12:00:00 AM,03/04/2020 12:00:00 AM,1200
200916853,11/04/2020 12:00:00 AM,11/04/2020 12:00:00 AM,1510
200204470,01/10/2020 12:00:00 AM,01/10/2020 12:00:00 AM,245
201817558,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,1930
201107892,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,200
200806350,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,145
201313162,06/29/2020 12:00:00 AM,06/29/2020 12:00:00 AM,2200
201217719,08/03/2020 12:00:00 AM,08/03/2020 12:00:00 AM,2110
201212297,05/06/2020 12:00:00 AM,05/06/2020 12:00:00 AM,1450
200412179,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,1625
200116560,08/18/2020 12:00:00 AM,08/17/2020 12:00:00 AM,1200
200715689,11/06/2020 12:00:00 AM,11/06/2020 12:00:00 AM,700
201909677,05/11/2020 12:00:00 AM,05/10/2020 12:00:00 AM,1800
200614686,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1945
200413509,10/06/2020 12:00:00 AM,10/05/2020 12:00:00 AM,1754
200610776,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,1045
201219451,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,205
201312896,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1930
201320946,12/07/2020 12:00:00 AM,12/07/2020 12:00:00 AM,1145
201222505,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,1040
202108347,04/16/2020 12:00:00 AM,03/19/2020 12:00:00 AM,2300
201710094,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,445
200214266,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,2150
201411394,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1415
200312496,06/10/2020 12:00:00 AM,06/10/2020 12:00:00 AM,830
201505193,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,2100
201817681,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1746
201311552,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,2350
201904860,01/21/2020 12:00:00 AM,01/21/2020 12:00:00 AM,100
202008862,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,2300
200215031,09/15/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1400
201015777,12/06/2020 12:00:00 AM,12/06/2020 12:00:00 AM,630
201511506,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1325
201914855,09/23/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1124
201008488,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,2115
201213221,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,1930
200118097,09/17/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1300
201706057,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,1800
201200750,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1400
201712200,08/14/2020 12:00:00 AM,08/14/2020 12:00:00 AM,1740
201707620,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,1813
201806222,02/08/2020 12:00:00 AM,02/08/2020 12:00:00 AM,1155
200114482,07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,1130
202007074,03/05/2020 12:00:00 AM,03/05/2020 12:00:00 AM,1245
200101053,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,1930
200513407,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,700
201011536,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1100
201005428,02/02/2020 12:00:00 AM,02/02/2020 12:00:00 AM,1105
201311869,05/31/2020 12:00:00 AM,05/31/2020 12:00:00 AM,130
200518237,12/26/2020 12:00:00 AM,12/26/2020 12:00:00 AM,1400
202015225,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,2300
201416282,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1730
200511491,07/06/2020 12:00:00 AM,07/04/2020 12:00:00 AM,430
200321058,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,1210
201413768,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,935
201313064,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1100
201816784,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,1500
200800597,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,1130
201818639,10/10/2020 12:00:00 AM,10/10/2020 12:00:00 AM,1810
200617735,11/07/2020 12:00:00 AM,11/07/2020 12:00:00 AM,1930
201806751,02/17/2020 12:00:00 AM,02/17/2020 12:00:00 AM,126
200813216,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,2340
200513760,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1745
201816644,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,325
201517681,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,2015
201513581,08/06/2020 12:00:00 AM,08/06/2020 12:00:00 AM,215
201414188,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1250
200213342,08/04/2020 12:00:00 AM,08/04/2020 12:00:00 AM,2230
201516438,10/11/2020 12:00:00 AM,10/10/2020 12:00:00 AM,1000
200707486,03/16/2020 12:00:00 AM,03/15/2020 12:00:00 AM,2120
201606624,03/04/2020 12:00:00 AM,03/04/2020 12:00:00 AM,250
201915099,09/30/2020 12:00:00 AM,09/29/2020 12:00:00 AM,2330
201219994,09/05/2020 12:00:00 AM,09/04/2020 12:00:00 AM,2045
201804014,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,400
201808773,03/27/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2325
201209201,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,2040
201108856,04/29/2020 12:00:00 AM,04/29/2020 12:00:00 AM,1705
200114300,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,2250
201213144,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1530
201214989,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1430
201712908,09/04/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1330
201224196,11/09/2020 12:00:00 AM,11/09/2020 12:00:00 AM,1830
200307664,02/29/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1905
201810049,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,125
201914823,09/23/2020 12:00:00 AM,09/22/2020 12:00:00 AM,2100
201600722,07/21/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1330
201206148,01/30/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1900
201510732,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1710
200510271,06/05/2020 12:00:00 AM,05/28/2020 12:00:00 AM,630
200915609,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,2010
200318435,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,900
201006661,03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,1000
200808152,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,1530
200322305,12/27/2020 12:00:00 AM,12/27/2020 12:00:00 AM,940
201304250,01/06/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1055
201400538,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1830
201713738,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1735
201320280,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,1050
201013728,10/04/2020 12:00:00 AM,10/04/2020 12:00:00 AM,1230
201223061,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,2130
200304313,01/06/2020 12:00:00 AM,01/05/2020 12:00:00 AM,2200
200609902,05/06/2020 12:00:00 AM,05/06/2020 12:00:00 AM,120
201810987,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,1830
200513803,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,1045
201900969,12/14/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1215
201226233,12/11/2020 12:00:00 AM,12/09/2020 12:00:00 AM,2130
200711188,07/03/2020 12:00:00 AM,07/02/2020 12:00:00 AM,2100
201222857,10/19/2020 12:00:00 AM,10/18/2020 12:00:00 AM,2340
201815617,08/15/2020 12:00:00 AM,08/15/2020 12:00:00 AM,1345
201506647,02/24/2020 12:00:00 AM,02/23/2020 12:00:00 AM,2220
201508549,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,2200
201916709,11/09/2020 12:00:00 AM,11/08/2020 12:00:00 AM,2130
201110849,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,2130
200904640,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1645
200311880,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,2230
201600527,01/20/2020 12:00:00 AM,01/20/2020 12:00:00 AM,130
201417582,09/22/2020 12:00:00 AM,09/21/2020 12:00:00 AM,2350
201821915,12/05/2020 12:00:00 AM,12/05/2020 12:00:00 AM,1300
